1. DPS Seniorenturnier Geretsried - Damen;GPS-500;W40;05/05/2019;;;PoolA;Gold;4;Rodde;Ramona;Ulbrich;Sarah;Suárez;Mariel;Hahn;Sandra;2;2;6;3;6;;
1. DPS Seniorenturnier Geretsried - Damen;GPS-500;W40;05/05/2019;;;PoolA;Gold;4;Jung;Rebecca;Reiss;Jana;Cousillas;Andrea;Goldschmidt;Antonia;2;6;4;1;6;10;7
1. DPS Seniorenturnier Geretsried - Damen;GPS-500;W40;05/05/2019;;;PoolA;Gold;4;Rodde;Ramona;Ulbrich;Sarah;Jung;Rebecca;Reiss;Jana;2;6;2;6;1;;
1. DPS Seniorenturnier Geretsried - Damen;GPS-500;W40;05/05/2019;;;PoolA;Gold;4;Suárez;Mariel;Hahn;Sandra;Cousillas;Andrea;Goldschmidt;Antonia;2;6;1;6;1;;
1. DPS Seniorenturnier Geretsried - Damen;GPS-500;W40;05/05/2019;;;PoolA;Gold;4;Rodde;Ramona;Ulbrich;Sarah;Cousillas;Andrea;Goldschmidt;Antonia;2;6;0;6;0;;
1. DPS Seniorenturnier Geretsried - Damen;GPS-500;W40;05/05/2019;;;PoolA;Gold;4;Suárez;Mariel;Hahn;Sandra;Jung;Rebecca;Reiss;Jana;2;6;2;6;0;;
1. DPS Seniorenturnier Geretsried - Herren;GPS-500;M40;05/05/2019;;;PoolA;Gold;4;Rupp;Matthias;Hillebrand;Tom;Riechers;Claus;Jungels;Dirk;2;6;2;6;2;;
1. DPS Seniorenturnier Geretsried - Herren;GPS-500;M40;05/05/2019;;;PoolA;Gold;4;Goldschmidt;Michael;Hahn;Daniel;Sosna;Klaus;Peters;Steffen;2;6;3;6;3;;
1. DPS Seniorenturnier Geretsried - Herren;GPS-500;M40;05/05/2019;;;PoolA;Gold;4;Rupp;Matthias;Hillebrand;Tom;Goldschmidt;Michael;Hahn;Daniel;2;5;7;6;2;7;10
1. DPS Seniorenturnier Geretsried - Herren;GPS-500;M40;05/05/2019;;;PoolA;Gold;4;Riechers;Claus;Jungels;Dirk;Sosna;Klaus;Peters;Steffen;2;2;6;6;1;10;2
1. DPS Seniorenturnier Geretsried - Herren;GPS-500;M40;05/05/2019;;;PoolA;Gold;4;Rupp;Matthias;Hillebrand;Tom;Sosna;Klaus;Peters;Steffen;2;6;0;6;3;;
1. DPS Seniorenturnier Geretsried - Herren;GPS-500;M40;05/05/2019;;;PoolA;Gold;4;Riechers;Claus;Jungels;Dirk;Goldschmidt;Michael;Hahn;Daniel;2;4;6;3;6;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;PoolA;Gold;4;Cousillas;Andrea;Riechers;Claus;Reiss;Jana;Sosna;Klaus;2;6;1;6;3;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;PoolA;Gold;4;Cousillas;Andrea;Riechers;Claus;Goldschmidt;Antonia;Hahn;Sandra;2;6;0;6;1;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;PoolA;Gold;4;Reiss;Jana;Sosna;Klaus;Goldschmidt;Antonia;Hahn;Sandra;2;6;0;6;0;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;PoolB;Gold;4;Suárez;Mariel;Rupp;Matthias;Rodde;Ramona;Ulbrich;Sarah;2;6;3;6;0;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;PoolB;Gold;4;Suárez;Mariel;Rupp;Matthias;Jung;Rebecca;Jungels;Dirk;2;6;0;6;1;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;PoolB;Gold;4;Rodde;Ramona;Ulbrich;Sarah;Jung;Rebecca;Jungels;Dirk;2;7;5;6;4;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;KO4;Gold;2;Rodde;Ramona;Ulbrich;Sarah;Goldschmidt;Antonia;Hahn;Sandra;2;6;2;6;2;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;KO4;Gold;2;Bye;Bye;Bye;Bye;Cousillas;Andrea;Riechers;Claus;2;0;6;0;6;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;KO4;Gold;2;Jung;Rebecca;Jungels;Dirk;Reiss;Jana;Sosna;Klaus;2;2;6;3;6;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;KO4;Gold;2;Suárez;Mariel;Rupp;Matthias;Bye;Bye;Bye;Bye;2;6;0;6;0;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;KO2;Gold;2;Rodde;Ramona;Ulbrich;Sarah;Cousillas;Andrea;Riechers;Claus;2;3;6;3;6;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;KO2;Gold;2;Reiss;Jana;Sosna;Klaus;Suárez;Mariel;Rupp;Matthias;2;1;6;2;6;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;POS3;Gold;2;Rodde;Ramona;Ulbrich;Sarah;Reiss;Jana;Sosna;Klaus;2;6;4;7;5;;
1. DPS Seniorenturnier Geretsried - Mixed;GPS-500;X40;05/05/2019;;;KO1;Gold;2;Cousillas;Andrea;Riechers;Claus;Suárez;Mariel;Rupp;Matthias;2;6;4;3;6;4;6
